Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
154,29.41,0.436045,3.07605,0.121029,3.04258,-1,2.35267,1,-1,-1,-1,-1,-1,-1,81.5403,-1,-1,97
155,31.1584,0.0448042,1.75699,0.261858,1.73679,0.150165,2.55593,0,0.102742,0.30406,0.69594,8.19015,0.0195114,0.578936,81.3033,2.28882,0.871334,98
156,27.2341,0.21059,2.409,0.169559,2.39378,-1,1.24406,1,-1,-1,-1,-1,-1,-1,83.556,-1,-1,100
157,27.395,0.698665,4.09592,0.0951765,4.03477,-1,1.16325,1,-1,-1,-1,-1,-1,-1,80.0871,-1,-1,96
158,25.4227,0.0113617,3.62134,0.306074,3.60837,-1,2.48426,1,-1,-1,-1,-1,-1,-1,85.1483,-1,-1,99
159,25.7772,0.3851,3.5436,0.318377,3.50819,-1,1.67623,1,-1,-1,-1,-1,-1,-1,81.894,-1,-1,99
160,20.6769,0.276557,2.88134,0.171352,2.86292,0.106571,1.0286,0,0.0720797,0.447808,0.552192,1.47586,0.0116586,0.251886,83.5168,1.2331,0.317654,100
161,12.8469,0.153901,2.06102,0.125691,2.05142,0.125615,0.749474,0,0.093607,0.230125,0.769875,2.67073,0.0170895,0.283984,84.4675,3.34546,0.377182,100
162,12.8528,0.47395,4.02472,0.118011,3.99498,-1,0.690899,1,-1,-1,-1,-1,-1,-1,83.0297,-1,-1,96
163,24.5469,0.333463,3.68029,0.501557,3.63067,-1,1.99641,1,-1,-1,-1,-1,-1,-1,80.581,-1,-1,102
164,17.6214,0.121214,2.92353,0.150727,2.91712,-1,1.38562,1,-1,-1,-1,-1,-1,-1,86.2065,-1,-1,97
165,29.7434,0.0486752,2.79346,0.480329,2.75142,0.128853,2.33464,0,0.0944447,0.546059,0.453941,3.00723,0.0108319,0.336889,80.0477,0.831304,0.508175,79
166,25.245,0.0221429,1.69944,0.187151,1.68896,-1,1.72739,1,-1,-1,-1,-1,-1,-1,83.6332,-1,-1,98
167,28.7824,0.0983418,3.56963,0.0382014,3.56807,-1,3.19608,1,-1,-1,-1,-1,-1,-1,88.3064,-1,-1,99
