Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
110,15.3491,0.269488,3.13703,0.412311,3.09812,0.33155,2.12205,0,0.117221,0.361446,0.638554,13.7491,0.0379035,0.250376,80.9662,1.76667,1.624,160
111,32.0876,0.0822131,3.45416,0.0511257,3.4528,0.675779,2.38605,0,0.124728,0.289957,0.710043,142.743,0.0677888,0.665116,88.3939,2.44878,6.00442,163
112,27.8273,0.0532346,3.18698,0.19683,3.18045,0.822981,1.41759,0,0.449167,0.302518,0.697482,384.263,0.0506592,0.545801,86.3317,2.30559,6.5151,169
113,12.8024,0.0345873,3.57167,0.278511,3.56062,0.490041,1.32166,0,0.10623,0.820262,0.179738,238.653,0.0208295,0.0630349,85.4932,0.219123,3.71693,172
114,29.5126,0.350337,3.08104,0.319092,3.04438,0.666531,3.06037,0,0.497262,0.394003,0.605997,239.062,0.0941392,0.405637,81.1526,1.53805,14.3172,166
115,11.6279,0.164119,3.65326,0.186161,3.64482,-1,1.19714,1,-1,-1,-1,-1,-1,-1,86.1047,-1,-1,159
116,14.0731,0.0832136,3.66842,0.428463,3.64237,0.451219,1.21782,0,0.0842764,0.643705,0.356295,14.2098,0.027166,0.128543,83.1668,0.553508,1.32996,167
117,28.4404,0.191798,3.59114,0.130978,3.58363,-1,2.36717,1,-1,-1,-1,-1,-1,-1,86.2919,-1,-1,162
118,15.1191,0.00146544,1.81804,0.187919,1.8083,-1,1.98317,1,-1,-1,-1,-1,-1,-1,84.0669,-1,-1,167
119,32.9221,0.140182,3.04448,0.101741,3.03955,-1,2.9505,1,-1,-1,-1,-1,-1,-1,86.7385,-1,-1,164
120,26.5015,0.299282,2.69092,0.0115317,2.6742,0.574298,1.81372,0,0.305308,0.402308,0.597692,314.491,0.057796,0.428435,83.6096,1.48566,9.69426,156
121,29.7992,0.404815,2.77577,0.0588774,2.74546,0.638219,1.1302,0,0.240118,0.27775,0.72225,26.147,0.0312789,0.593679,81.5253,2.60036,3.00631,155
122,11.2811,0.526974,3.29894,0.13349,3.25385,0.435056,0.520508,0,0.199248,0.844455,0.155545,12.8932,0.0089265,0.0762871,80.5152,0.184196,0.336004,168
123,19.8501,0.443602,3.5136,0.129076,3.48309,0.489418,1.7492,0,0.232319,0.398844,0.601156,53.9965,0.0275492,0.219151,82.4444,1.50725,1.31693,166
124,25.3553,0.387967,3.62776,0.293137,3.59503,0.401395,1.95682,0,0.0612637,0.143253,0.856747,239.481,0.229427,1.51937,82.297,5.98063,16.5679,165
125,17.9533,0.413016,3.89598,0.378266,3.85552,-1,0.852804,1,-1,-1,-1,-1,-1,-1,81.7349,-1,-1,167
126,23.395,0.0510825,3.94361,0.402324,3.9227,0.449035,1.15435,0,0.29333,0.422361,0.577639,247.362,0.0737163,0.288276,84.0974,1.36764,9.33076,177
127,13.2126,0.12221,2.99281,0.0411719,2.99003,-1,2.68464,1,-1,-1,-1,-1,-1,-1,87.5304,-1,-1,173
128,23.1271,0.0681892,1.94072,0.246837,1.92375,0.516986,2.70346,0,0.299019,0.24265,0.75735,173.278,0.0599235,0.554308,82.4176,3.12116,3.96694,169
129,31.9867,0.0644535,1.63293,0.189344,1.62064,0.810254,2.79618,0,0.098966,0.147751,0.852249,131.104,0.130723,1.27375,82.9643,5.76813,11.1937,158
130,17.0566,0.147561,3.63813,0.0208015,3.63508,-1,1.54503,1,-1,-1,-1,-1,-1,-1,87.6525,-1,-1,160
131,20.7194,0.128114,3.68951,0.218768,3.68079,-1,1.27687,1,-1,-1,-1,-1,-1,-1,86.0599,-1,-1,164
132,26.2003,0.592997,3.53848,0.00394688,3.48844,0.453844,2.8878,0,0.368847,0.387457,0.612543,8.22203,0.0207982,0.364556,80.3523,1.58093,0.82237,171
133,24.4682,0.139313,3.93247,0.513581,3.8963,0.493506,1.02825,0,0.266697,0.253663,0.746337,411.78,0.146474,0.570898,82.2229,2.94224,25.0866,165
134,31.1903,0.262967,2.4299,0.171754,2.40951,0.847332,0.998564,0,0.439864,0.252962,0.747038,270.723,0.0673431,0.70378,82.5732,2.95316,8.37427,162
135,34.6632,0.114093,1.61301,0.11696,1.60472,-1,3.87911,1,-1,-1,-1,-1,-1,-1,84.1862,-1,-1,161
136,20.8586,0.541139,3.48745,0.245243,3.43648,-1,2.17513,1,-1,-1,-1,-1,-1,-1,80.1913,-1,-1,166
137,26.2626,0.258892,2.08848,0.107713,2.06957,0.746849,2.25897,0,0.444489,0.373211,0.626789,321.005,0.0337482,0.411124,82.284,1.67945,4.49295,156
138,21.9387,0.422578,3.85358,0.0646811,3.82979,-1,1.84883,1,-1,-1,-1,-1,-1,-1,83.6307,-1,-1,154
139,23.4913,0.246309,1.98699,0.0165185,1.9716,0.659436,2.69203,0,0.540334,0.317622,0.682378,10.312,0.0231906,0.474826,82.8632,2.1484,0.901283,172
140,15.2312,0.198153,3.36486,0.503468,3.32108,-1,1.2939,1,-1,-1,-1,-1,-1,-1,80.7468,-1,-1,172
141,33.2479,0.205568,2.68133,0.271674,2.6596,0.507544,2.45005,0,0.154083,0.112165,0.887835,260.394,0.169172,1.91276,82.7004,7.91541,15.0987,166
142,15.1842,0.0807367,3.29803,0.104038,3.2954,-1,1.34747,1,-1,-1,-1,-1,-1,-1,87.7116,-1,-1,154
143,26.2887,0.0351761,3.67613,0.0053052,3.67596,-1,1.46553,1,-1,-1,-1,-1,-1,-1,89.4455,-1,-1,155
