Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
123,19.8501,0.443602,3.5136,0.129076,3.48309,0.425167,1.7492,0,0.192492,0.613736,0.386264,7.78315,0.0159749,0.131386,82.4444,0.629365,0.709839,178
124,25.3553,0.387967,3.62776,0.293137,3.59503,0.431314,1.95682,0,0.0574798,0.12791,0.87209,224.176,0.333401,2.05275,82.297,6.81797,20.2902,163
125,17.9533,0.413016,3.89598,0.378266,3.85552,-1,0.852804,1,-1,-1,-1,-1,-1,-1,81.7349,-1,-1,194
126,23.395,0.0510825,3.94361,0.402324,3.9227,0.508561,1.15435,0,0.324432,0.460355,0.539645,400.128,0.159788,0.26085,84.0974,1.17224,20.3917,178
127,13.2126,0.12221,2.99281,0.0411719,2.99003,-1,2.68464,1,-1,-1,-1,-1,-1,-1,87.5304,-1,-1,171
128,23.1271,0.0681892,1.94072,0.246837,1.92375,0.610468,2.70346,0,0.321619,0.223345,0.776655,165.869,0.0723508,0.615417,82.4176,3.47737,5.85296,195
129,31.9867,0.0644535,1.63293,0.189344,1.62064,0.825453,2.79618,0,0.104729,0.183649,0.816351,137.783,0.11363,1.02102,82.9643,4.44518,10.1876,178
130,17.0566,0.147561,3.63813,0.0208015,3.63508,-1,1.54503,1,-1,-1,-1,-1,-1,-1,87.6525,-1,-1,161
131,20.7194,0.128114,3.68951,0.218768,3.68079,-1,1.27687,1,-1,-1,-1,-1,-1,-1,86.0599,-1,-1,178
132,26.2003,0.592997,3.53848,0.00394688,3.48844,0.347663,2.8878,0,0.276495,0.281298,0.718702,14.2849,0.0288589,0.506063,80.3523,2.55495,1.16134,170
133,24.4682,0.139313,3.93247,0.513581,3.8963,0.473545,1.02825,0,0.265596,0.293619,0.706381,406.023,0.110908,0.488893,82.2229,2.40578,19.2071,165
134,31.1903,0.262967,2.4299,0.171754,2.40951,0.694259,0.998564,0,0.255943,0.15801,0.84199,268.101,0.096768,1.06346,82.5732,5.32871,8.96321,159
135,34.6632,0.114093,1.61301,0.11696,1.60472,-1,3.87911,1,-1,-1,-1,-1,-1,-1,84.1862,-1,-1,177
136,20.8586,0.541139,3.48745,0.245243,3.43648,-1,2.17513,1,-1,-1,-1,-1,-1,-1,80.1913,-1,-1,158
